year,date,R0,R0_smoothed
2017,2017-03-10,1.2729269239751713,1.2723183745693312
2017,2017-03-11,1.114262409673478,1.264679662133997
2017,2017-03-12,1.1827334179636653,1.2754165990686148
2017,2017-03-13,0.7566504902913893,1.3722284541512926
2017,2017-03-14,1.410660531022543,1.398532116877862
2017,2017-03-15,0.4227152703957674,1.396639735608546
2017,2017-03-16,1.2002879522882832,1.3958298016798942
2017,2017-03-17,1.437400548646299,1.3932349963274842
2017,2017-03-18,1.0988401618360428,1.3598782074127804
2017,2017-03-19,0.0,1.4288413490624334
2017,2017-03-20,1.2754553968473517,1.4354019086018774
2017,2017-03-21,1.2752054962551937,1.4351273782100724
2017,2017-03-22,0.6531688148705239,1.4459283859890701
2017,2017-03-23,0.1372935353836212,1.4747955395335763
2017,2017-03-24,1.6673220352806737,1.4973854263260102
2017,2017-03-25,1.4361830392453079,1.5006068167314663
2017,2017-03-26,0.7965314208989512,1.5110858638619329
2017,2017-03-27,0.1857174211961899,1.4731014967004055
2017,2017-03-28,0.11076730619469478,1.4665903007829668
2017,2017-03-29,1.52449505458914,1.5070882498373235
2017,2017-03-30,1.1999003234360772,1.5085154251714257
2017,2017-03-31,1.1440827040629602,1.5008364667991527
2017,2017-04-01,1.3990825634220938,1.5099797952481333
2017,2017-04-02,1.229408547271697,1.377798086611595
2017,2017-04-03,0.6322434557693963,1.300059950754344
2017,2017-04-04,0.06016391965760197,1.244460835978023
2017,2017-04-05,0.5352449657813865,1.2395926672115016
2017,2017-04-06,1.1070629053553696,1.2598752876270565
2017,2017-04-07,1.210743945646423,1.2018664363208054
2017,2017-04-08,1.1819608726626893,1.1551508578078526
2017,2017-04-09,0.7655308403411079,1.151282520123816
2017,2017-04-10,1.23308975225353,1.1910706913359541
2017,2017-04-11,0.8588899705492385,1.2061751033979848
2017,2017-04-12,1.261267952796252,1.1136562928006293
2017,2017-04-13,1.0670490956223757,1.1027612664899862
2017,2017-04-14,1.5070824126212952,1.1701686368126067
2017,2017-04-15,1.512347106602513,1.196389276866178
2017,2017-04-16,1.2836355186668782,1.2089495153169894
2017,2017-04-17,1.3565233754880224,1.2462546750244659
2017,2017-04-18,1.4941006886648063,1.318173246715222
2017,2017-04-19,1.0252352243993608,1.3211997391301449
2017,2017-04-20,0.19283290179355897,1.3119279174055445
2017,2017-04-21,1.1513041977568814,1.3125064814823884
2017,2017-04-22,1.0568481659079532,1.311922440347288
2017,2017-04-23,0.8417591377933077,1.3163697486217816
2017,2017-04-24,0.7577660545274671,1.3056331888849129
2017,2017-04-25,1.109990662887387,1.3127435240453877
2017,2017-04-26,0.9642782360138815,1.3020976471162624
2017,2017-04-27,0.540708237876719,1.296127567617196
2017,2017-04-28,1.5513026448365173,1.3117610811677458
2017,2017-04-29,1.2183489835404615,1.2699551321684677
2017,2017-04-30,0.7790430612527388,1.2328441894002646
2017,2017-05-01,0.2837651816328599,1.1805074707506416
2017,2017-05-02,1.2858171431156484,1.0912631908715398
2017,2017-05-03,1.0516937807184614,1.0926588084953228
2017,2017-05-04,1.3294971398751794,1.1526986504303438
2017,2017-05-05,1.2022508296194172,1.156406489461001
2017,2017-05-06,0.26935740889445614,1.1276424860142635
2017,2017-05-07,1.3301912393190458,1.1591451184546968
2017,2017-05-08,1.3490265174355267,1.1931621463350324
2017,2017-05-09,0.9151930127434686,1.1832236603059443
2017,2017-05-10,0.4591120895053795,1.1652759876899725
2017,2017-05-11,0.8996844772132605,1.1726436840390404
2017,2017-05-12,0.6886813600694119,1.0493796356235205
2017,2017-05-13,0.7452257237625901,1.0036595409622566
2017,2017-05-14,0.6306674714359315,1.0003700508549056
2017,2017-05-15,1.3263253002915267,1.062283358147434
2017,2017-05-16,1.7379453074984412,1.1460487397305117
2017,2017-05-17,0.8517515725744392,1.1364798575516426
2017,2017-05-18,0.0989990885796762,1.062455398989956
2017,2017-05-19,0.1645452559335921,1.0069025607425948
2017,2017-05-20,0.30697347264446356,1.01099148572272
2017,2017-05-21,0.9787343822222065,0.974643374851541
2017,2017-05-22,0.3922288495594515,0.8900124421752887
2017,2017-05-23,1.1723562379378873,0.9162800169469236
2017,2017-05-24,0.30121831926368986,0.9098882084587224
2017,2017-05-25,0.03573102124265227,0.8547299749616856
2017,2017-05-26,0.010281651139733314,0.8067237921466274
2017,2017-05-27,0.008977721778241523,0.7501963419797041
2017,2017-05-28,0.03888467371592494,0.7058407308158462
2017,2017-05-29,0.6211059223595697,0.6362803776371612
2017,2017-05-30,1.2493134977718683,0.4739911456550492
2017,2017-05-31,1.5007631994553436,0.6424241026990017
2017,2017-06-01,0.8547206836054798,0.7011032740606237
2017,2017-06-02,1.4142138547236571,0.86091960154103
2017,2017-06-03,0.6006977842276875,0.8761302800451113
2017,2017-06-04,0.029788006216283833,0.8101354292095063
2017,2017-06-05,0.1032253388121439,0.7898861302007351
2017,2017-06-06,0.3275337715253599,0.7168671048001618
2017,2017-06-07,0.9596019386370952,0.7624717828664072
2017,2017-06-08,0.37033549899595597,0.7863973899860279
2017,2017-06-09,0.08237975640552427,0.7929077413801231
2017,2017-06-10,0.20043786668541844,0.8099970713287827
2017,2017-06-11,0.06859432482018568,0.8104428462744125
2017,2017-06-12,0.6670238584871838,0.8120936412849893
2017,2017-06-13,0.910762465742655,0.7703092717109882
2017,2017-06-14,0.6433342852635612,0.6075731905199578
2017,2017-06-15,0.3170152144636394,0.5660313349553738
2017,2017-06-16,0.1896234099138483,0.3859094152068397
2017,2017-06-17,1.0914633676741647,0.4363027646234351
2017,2017-06-18,0.23655779648340175,0.45779772559871357
2017,2017-06-19,0.028269994519446777,0.44731799898853464
2017,2017-06-20,0.016530118695322824,0.416936168724248
2017,2017-06-21,0.5592223312452985,0.3840557192891821
2017,2017-06-22,1.1060110341495164,0.5184340280645303
2017,2017-06-23,0.8727417749772025,0.5920410241063774
2017,2017-06-24,0.2401351804916381,0.5914395646628102
2017,2017-06-25,0.2161423251213725,0.6013046172458008
2017,2017-06-26,0.048286189546774216,0.5532306970879618
2017,2017-06-27,0.09135647694533108,0.4881232438564972
2017,2017-06-28,0.1482426410625061,0.45239082379802936
2017,2017-06-29,0.028487165107802408,0.42478353314230005
2017,2017-06-30,0.18743984405887884,0.423986311523853
2017,2017-07-01,1.4762392325184894,0.6020816557610933
2017,2017-07-02,0.9595663479605218,0.6608668684740009
2017,2017-07-03,0.45560047698401135,0.6908289029526534
2017,2017-07-04,0.6491496897164272,0.7316356076645775
2017,2017-07-05,0.3806793618828728,0.7177365026775109
2017,2017-07-06,0.16461090760091415,0.5936680250083042
2017,2017-07-07,0.002426583144841361,0.5096092180543694
2017,2017-07-08,0.003084799827291769,0.4824877988009896
2017,2017-07-09,0.02954995558832901,0.4638796391697158
2017,2017-07-10,1.0337577759224126,0.5483511073050975
2017,2017-07-11,0.17186818610655236,0.5549220139166738
2017,2017-07-12,2.7670793790521257e-05,0.5295665104141377
2017,2017-07-13,4.6623569475385926e-05,0.5184700352756793
2017,2017-07-14,0.06446145939027445,0.5038772772528342
2017,2017-07-15,0.21909918680216653,0.25427736001822576
2017,2017-07-16,0.028148823107222585,0.17977665144589228
2017,2017-07-17,0.0009384935597287191,0.1428270142548114
2017,2017-07-18,0.0011269923270254346,0.09744960987072752
2017,2017-07-19,0.00040213267795717036,0.0703800942208792
2017,2017-07-20,6.516178847556447e-05,0.05590641999849517
2017,2017-07-21,0.0011966245062475847,0.05518731613916193
2017,2017-07-22,0.0033492506308418026,0.055104293928237714
2017,2017-07-23,0.014998691912471784,0.053506166738191294
2017,2017-07-24,0.2178293229322007,0.024455404741169084
2017,2017-07-25,0.08546763023062479,0.021518647306537016
2017,2017-07-26,0.023662463850342333,0.024676990100203623
2017,2017-07-27,0.00256252788681557,0.025770724214100645
2017,2017-07-28,0.00019200570356094898,0.020543931505401406
2017,2017-07-29,4.858358046544571e-07,0.011492008330880604
2017,2017-07-30,7.175101063736769e-08,0.009126728734551958
2017,2017-07-31,0.0006803820927757604,0.009084885923986515
2017,2017-08-01,0.056957064259989865,0.012103305537256682
2017,2017-08-02,0.20065031300540184,0.020276962155028125
2017,2017-08-03,0.00541853346266727,0.021789819946291318
2017,2017-08-04,0.01396129256360235,0.023679751543228624
2017,2017-08-05,0.16365017670577375,0.03215019589521812
2017,2017-08-06,0.19816310165331089,0.04138279245191923
2017,2017-08-07,0.4797491553915048,0.04974613810791364
2017,2017-08-08,0.20047484927812553,0.05516831595101471
2017,2017-08-09,0.15936717065534534,0.06384925664928873
2017,2017-08-10,0.10902829112502173,0.07421714078353599
2017,2017-08-11,0.009507881095034955,0.07730770279317635
2017,2017-08-12,0.002606979289078944,0.07924418187869366
2017,2017-08-13,0.0009481473896507656,0.0805163565537171
2017,2017-08-14,0.0014411676241843593,0.08110757815880948
2017,2017-08-15,0.0016408068047858524,0.07367603041255927
2017,2017-08-16,0.001862573065929912,0.058444296483902626
2017,2017-08-17,0.00423861436874479,0.05824853249430713
2017,2017-08-18,0.0017537544707957825,0.05580964668785344
2017,2017-08-19,6.872347058180827e-06,0.04331436745003171
2017,2017-08-20,0.0,0.030589925013044656
2017,2017-08-21,0.0972690526056248,0.020147900686085195
2017,2017-08-22,0.05984560334798032,0.015734207591583536
2017,2017-08-23,0.0807842313265971,0.013561635877544243
2017,2017-08-24,1.348922263865019,0.06284191764841165
2017,2017-08-25,0.4419544632228728,0.08693320339737055
2017,2017-08-26,0.011916507496528417,0.08914560105060049
2017,2017-08-27,0.0050541184193997135,0.09071566962634195
2017,2017-08-28,0.005215966285091865,0.09203567523705942
2017,2017-08-29,0.09065545888376551,0.10327502677358646
2017,2017-08-30,0.6681744255293058,0.14716587859232397
2017,2017-08-31,0.9133881221303422,0.21434073490323924
2017,2017-09-01,0.1844942264594473,0.23834309622241728
2017,2017-09-02,0.0349788674339997,0.24925980146363824
2017,2017-09-03,0.008665897841669972,0.2553001057327386
2017,2017-09-04,0.21837908604368314,0.265360171728681
2017,2017-09-05,0.15735761601756532,0.2756755074928006
2017,2017-09-06,0.0770877297676406,0.2753006436923388
2017,2017-09-07,0.044177480923387254,0.15783758394728986
2017,2017-09-08,0.05611152549403207,0.13260634286146794
2017,2017-09-09,0.00671853162349789,0.13120739142860738
2017,2017-09-10,0.0032963378335437404,0.1304545877007945
2017,2017-09-11,0.018259513463696708,0.13452021241628245
2017,2017-09-12,1.7048959125971679,0.3403000669492923
2017,2017-09-13,1.6509845786258102,0.5271751914685866
2017,2017-09-14,0.6001976865563615,0.5001382378454559
2017,2017-09-15,0.03927115952190981,0.48323624951400446
2017,2017-09-16,1.032010127889742,0.5685858332192203
2017,2017-09-17,0.8163075575006751,0.6400567882242587
2017,2017-09-18,1.2202387378676756,0.7463395163406759
2017,2017-09-19,0.3315020791631236,0.7600691517110936
2017,2017-09-20,0.07911447372437741,0.760233191810329
2017,2017-09-21,0.6937734676665177,0.8079036164525452
2017,2017-09-22,1.4556420368240175,0.9379324869060827
2017,2017-09-23,1.0149246383831076,1.0029157207034232
2017,2017-09-24,0.46239622077766623,1.0299738172331128
2017,2017-09-25,0.6692002312306718,1.0572165146526487
2017,2017-09-26,1.2376953496091807,0.9820600052887788
2017,2017-09-27,0.752680984302742,0.84951778943668
2017,2017-09-28,0.5982048768670299,0.8474291045657926
2017,2017-09-29,1.0528590712407655,0.9126479075097202
2017,2017-09-30,1.0506437544491105,0.9134049879160707
2017,2017-10-01,0.1965208051344239,0.8782017163365078
2017,2017-10-02,0.014978295708051585,0.7789787900516041
2017,2017-10-03,0.0007178370676568409,0.7525300242150239
2017,2017-10-04,0.0013298402082688823,0.7425178159059325
2017,2017-10-05,0.05757124555881336,0.6972691939247236
2017,2017-10-06,1.657898888282251,0.8558653699087008
2017,2017-10-07,1.3585379396350574,0.9354210332417033
2017,2017-10-08,0.6986855241172957,0.9481097911583507
2017,2017-10-09,0.12278259774566871,0.9130458544273067
2017,2017-10-10,0.7453899089405794,0.8559394280586591
2017,2017-10-11,0.2833345363677733,0.8274566224738774
2017,2017-10-12,0.2387678647434396,0.8080988133075656
2017,2017-10-13,1.0406567125084825,0.8073820092464487
2017,2017-10-14,1.4755332782830972,0.8844260711489208
2017,2017-10-15,1.0072535672701828,0.9356802070055915
2017,2017-10-16,1.0229983403881642,0.9953597346859292
2017,2017-10-17,0.7082048748809884,1.0257771931344188
2017,2017-10-18,0.8468581115449689,1.0609721984825002
2017,2017-10-19,0.3851321746506144,1.072593114644174
2017,2017-10-20,0.08760674719522679,0.8645711508710628
2017,2017-10-21,0.006885190892371648,0.7139851349985666
2017,2017-10-22,0.0019639766559910203,0.6544692021071266
2017,2017-10-23,0.8725205117437579,0.7115990369731439
2017,2017-10-24,1.2895299846176609,0.789808967652245
2017,2017-10-25,0.5921090897676257,0.8088184247594461
2017,2017-10-26,0.8999544646925889,0.852694922772251
2017,2017-10-27,0.38187292867590295,0.8046176095112593
2017,2017-10-28,0.08015527652239907,0.6476062814305479
2017,2017-10-29,0.18514936991503522,0.5803842113911788
2017,2017-10-30,0.7464881590550636,0.5508554254230831
2017,2017-10-31,0.637922287962735,0.5452782282903347
2017,2017-11-01,0.17218724606178262,0.49115519331478075
2017,2017-11-02,0.026551412237598198,0.45783582591307403
2017,2017-11-03,0.5626714558264214,0.4950264742677059
2017,2017-11-04,1.1990744119553842,0.6069848582558295
2017,2017-11-05,1.3654482396091163,0.7383518348611693
2017,2017-11-06,0.7438088126485918,0.7281287493547317
2017,2017-11-07,0.4147006135207575,0.6238937319011086
2017,2017-11-08,0.11668163445296881,0.5875783187031461
2017,2017-11-09,0.04171329615672585,0.5103010509002159
2017,2017-11-10,1.4740452748935415,0.6355622845146175
2017,2017-11-11,0.971343573151822,0.7042160745784369
2017,2017-11-12,1.0672027982525754,0.7704125550523079
2017,2017-11-13,1.0476865592084517,0.7954596269521271
2017,2017-11-14,0.40316728120915046,0.7806388068466488
2017,2017-11-15,1.0985502291373068,0.8482626927039235
2017,2017-11-16,0.9020389662879891,0.905207003903625
2017,2017-11-17,0.10660429570904227,0.8755721146225642
2017,2017-11-18,0.5742964663644414,0.8262854235795379
2017,2017-11-19,0.08248002405203624,0.7175759135709109
2017,2017-11-20,0.0049574297714785245,0.6595464869841325
2017,2017-11-21,0.01013227634354185,0.6216969058898654
2017,2017-11-22,0.011425496517988477,0.6075268162192365
2017,2017-11-23,0.8363728527097399,0.6685792512530796
2017,2017-11-24,1.3129387640211865,0.6358459893655951
2017,2017-11-25,1.5173066952591971,0.7573064975471594
2017,2017-11-26,1.0859757157764913,0.7629124270817426
2017,2017-11-27,0.7088063526489777,0.7343781200061568
2017,2017-11-28,0.42586153450596076,0.7366330204581348
2017,2017-11-29,1.0386007837602733,0.7310148480726427
2017,2017-11-30,1.1329140756456173,0.7521678608137619
2017,2017-12-01,0.987301424680488,0.8152784833572948
2017,2017-12-02,0.8426489491359359,0.8333310317595952
2017,2017-12-03,0.20147256951256984,0.8433851234899432
2017,2017-12-04,0.0019049596218610174,0.8434744520411916
2017,2017-12-05,0.0025423742435814953,0.8443020730077165
2017,2017-12-06,0.13641135526051526,0.8601740000850507
2017,2017-12-07,1.2980805910028534,0.9115081024272413
2017,2017-12-08,0.5084484687068208,0.8436390071360258
2017,2017-12-09,0.6847974114354456,0.7062670339492146
2017,2017-12-10,1.2973126379569375,0.7329896115630806
2017,2017-12-11,1.2241386914029444,0.7861409264255587
2017,2017-12-12,1.501484366403283,0.9245356946962123
2017,2017-12-13,1.4081894429793593,1.014364332793519
2017,2017-12-14,1.1428732776017154,1.0207946126986636
2017,2017-12-15,0.25518128840206655,0.9784968466859095
2017,2017-12-16,0.8770935487988192,0.9790927955185792
2017,2017-12-17,0.969338978920017,1.0162098216147233
2017,2017-12-18,1.0719818808360897,1.0680192216577578
2017,2017-12-19,1.488741120919049,1.2211760502404412
2017,2017-12-20,1.387102030786275,1.2615059885200317
2017,2017-12-21,1.0382953627302545,1.2471173815149124
2017,2017-12-22,1.4546383118730088,1.293217990081349
2017,2017-12-23,1.1293524472595518,1.3033005413740473
2017,2017-12-24,1.4616218366781957,1.322666320679043
2017,2017-12-25,1.2196806759247962,1.3214200349049108
2017,2017-12-26,1.1405429330140442,1.2945424851318796
2017,2017-12-27,1.2740129948633885,1.2992848852383316
2017,2017-12-28,1.1016519450662778,1.2956850977167789
2017,2017-12-29,1.262253672334508,1.319087266997671
2017,2017-12-30,0.9160038004981037,1.3081591079255217
2017,2017-12-31,0.4989584611048269,1.2876908753763954
2018,2018-01-01,0.056199853191018376,0.056199853191018376
2018,2018-01-02,0.20930188404041705,0.12315421059127447
2018,2018-01-03,0.5854634209314471,0.2673945205491858
2018,2018-01-04,0.5589971175079503,0.3496221956259257
2018,2018-01-05,0.33073044369226967,0.3459408011974475
2018,2018-01-06,0.1790944071635606,0.3186272965603232
2018,2018-01-07,0.6970633732003882,0.37673609399408264
2018,2018-01-08,0.6659491011775006,0.42225515652949286
2018,2018-01-09,0.3451190605331126,0.41412807715829203
2018,2018-01-10,0.1939351213109407,0.3895626562081097
2018,2018-01-11,0.323925748624843,0.3840608612306548
2018,2018-01-12,0.4216912217962033,0.3874945379880408
2018,2018-01-13,0.47547727781658594,0.39467797485872236
2018,2018-01-14,0.5857056032552846,0.4128313085125129
2018,2018-01-15,0.793835193155969,0.47081174822612776
2018,2018-01-16,0.8650299578294899,0.5237571489137747
2018,2018-01-17,0.8941974508004676,0.561124488529837
2018,2018-01-18,0.9464144723958419,0.6238329635376711
2018,2018-01-19,0.6164200124206993,0.6408942578627445
2018,2018-01-20,0.15023739439671085,0.6404409554401037
2018,2018-01-21,0.42839872276402124,0.6244841208299982
2018,2018-01-22,0.3463370682370614,0.6031404294379609
2018,2018-01-23,0.4317520565615257,0.6100383898363315
2018,2018-01-24,0.8481628980972676,0.6584906640491861
2018,2018-01-25,0.652989720308548,0.6751598175107925
2018,2018-01-26,0.6035700496920866,0.6842952095991286
2018,2018-01-27,0.7316681009044248,0.6996051523201376
2018,2018-01-28,0.9008954920838349,0.723188737783245
2018,2018-01-29,0.11306909578362379,0.6858185407135986
2018,2018-01-30,0.0013212655796557837,0.6330599646775399
2018,2018-01-31,0.6409836974828389,0.60358143848985
2018,2018-02-01,1.2297218008061497,0.7001580239809504
2018,2018-02-02,1.1525867233245974,0.810028232846358
2018,2018-02-03,0.8249673165225946,0.8455224788410838
2018,2018-02-04,0.08235774223662215,0.8334758189591908
2018,2018-02-05,0.0006092245261190972,0.8142000652051204
2018,2018-02-06,0.00010653571592656203,0.7837846457686833
2018,2018-02-07,8.963887197643673e-06,0.72404177225169
2018,2018-02-08,0.0001553855991413354,0.6799881954530497
2018,2018-02-09,0.007113229896192993,0.6409805962309271
2018,2018-02-10,0.7108066121182025,0.638659919794788
2018,2018-02-11,0.873209824660853,0.6431242725936754
2018,2018-02-12,1.0892065679122116,0.7321837760482349
2018,2018-02-13,0.7779598628270914,0.7779700123910114
2018,2018-02-14,0.2796354893551064,0.7560355563446999
2018,2018-02-15,0.6497134027984003,0.6247323209901569
2018,2018-02-16,0.9615638841970251,0.5177551879414998
2018,2018-02-17,0.9918302910664714,0.521114177028693
2018,2018-02-18,0.7934179638213151,0.576878243231602
2018,2018-02-19,0.6053884635698211,0.6271917135307529
2018,2018-02-20,0.08473315698421494,0.6387015441441339
2018,2018-02-21,0.027899412438332348,0.6548809452791925
2018,2018-02-22,0.016471897732471596,0.6579076421360721
2018,2018-02-23,0.2680672222380501,0.6705690511378976
2018,2018-02-24,0.9422174227721766,0.7126073529201148
2018,2018-02-25,0.35985477022961543,0.6742799552328984
2018,2018-02-26,0.1283577908260446,0.5927000304296978
2018,2018-02-27,0.7633411335359875,0.5858066874039797
2018,2018-02-28,0.26385648781321724,0.5843292364656459
2018,2018-03-01,0.06289830810903736,0.5443716920945779
2018,2018-03-02,0.06858903621838221,0.469971606221315
2018,2018-03-03,0.8345472595939318,0.4418034784022481
2018,2018-03-04,0.5646814481827543,0.41183814971247984
2018,2018-03-05,0.3569022828580082,0.3898884353922208
2018,2018-03-06,1.03818776838356,0.4778725498204664
2018,2018-03-07,1.0332411771281484,0.593851870829819
2018,2018-03-08,0.9032366112743857,0.660486335721689
2018,2018-03-09,0.198556605192427,0.6600557459073706
2018,2018-03-10,0.1432274016420463,0.5683446793465563
2018,2018-03-11,0.029959636809966713,0.5463797286543427
2018,2018-03-12,0.0062407920480661025,0.5330821025513686
2018,2018-03-13,0.0281489672853997,0.47543821483341625
2018,2018-03-14,0.39474391075931403,0.4857427198257263
2018,2018-03-15,0.47983867066041525,0.5196780024675092
2018,2018-03-16,1.0278830709201892,0.6071489161343854
2018,2018-03-17,1.0061026184491553,0.6492282987041643
2018,2018-03-18,0.7807643304224281,0.6673441033675638
2018,2018-03-19,0.3289623983103405,0.6644553601546829
2018,2018-03-20,0.08011442377608187,0.5918495033155464
2018,2018-03-21,0.36733283603540734,0.496796853169453
2018,2018-03-22,1.218842494269235,0.5923616426162257
2018,2018-03-23,1.1601121195105264,0.7080640609889678
2018,2018-03-24,0.9588981835193154,0.7676897207142692
2018,2018-03-25,0.3719860249909468,0.7865251359429712
2018,2018-03-26,0.19641013214007574,0.7959931273838888
2018,2018-03-27,0.0799809916754485,0.799886770902138
2018,2018-03-28,1.137881618595685,0.8705373866381425
2018,2018-03-29,0.9778523196504998,0.8964872424748873
2018,2018-03-30,0.9511897061436502,0.8895086085355244
2018,2018-03-31,1.097386677844265,0.9149793746949526
2018,2018-04-01,1.0927173699503843,0.9632237267436956
2018,2018-04-02,1.047099287749775,0.9964840381497774
2018,2018-04-03,0.6816325094336123,1.0110743798833013
2018,2018-04-04,0.39546552122675105,0.9994003129525357
2018,2018-04-05,0.7885201673264088,0.9586785166530878
2018,2018-04-06,0.46633745626601786,0.9093963726270097
2018,2018-04-07,0.4340258048925225,0.8834768766408708
2018,2018-04-08,0.6676762906912289,0.8916292345772826
2018,2018-04-09,0.911312047694284,0.9270210450356635
2018,2018-04-10,0.8655596643579431,0.9443722167487256
2018,2018-04-11,0.8874005010362039,0.9187769068696442
2018,2018-04-12,0.5899354358341768,0.896673305371478
2018,2018-04-13,1.0233270606171712,0.9068280882108597
2018,2018-04-14,0.6504541543844293,0.861610000387811
2018,2018-04-15,0.9296692559174992,0.8120374715247813
2018,2018-04-16,0.9190522447599972,0.8030251888546274
2018,2018-04-17,0.7775489249422508,0.807737637765953
2018,2018-04-18,0.7050963605031966,0.8213727601817619
2018,2018-04-19,0.962276633555136,0.8351321039086392
2018,2018-04-20,0.8279053519518316,0.8539494302223762
2018,2018-04-21,0.4835051569494223,0.8514885820177609
2018,2018-04-22,0.6840062166381701,0.8546871346554124
2018,2018-04-23,0.5202224545335609,0.8228179247180983
2018,2018-04-24,0.6716727855050301,0.8087436413490031
2018,2018-04-25,0.5939481786245224,0.7893165894237586
2018,2018-04-26,0.9112337363340813,0.8101164871135178
2018,2018-04-27,0.5388779119427288,0.7667008196056442
2018,2018-04-28,0.7370114196888076,0.7717225806961991
2018,2018-04-29,0.8490631950651215,0.7646385014001922
2018,2018-04-30,0.6271614932048523,0.7308757547010902
2018,2018-05-01,1.0746573108934232,0.7871617394611237
2018,2018-05-02,0.6595616218513956,0.7839387819006545
2018,2018-05-03,0.8249533059985561,0.7701649008717061
2018,2018-05-04,0.8237376808905197,0.7730461207845353
2018,2018-05-05,0.8706127632096119,0.7976294793569827
2018,2018-05-06,1.010390223709867,0.822543315376713
2018,2018-05-07,1.0214973418751838,0.8733112801549798
2018,2018-05-08,0.40486602795292004,0.8611680953477907
2018,2018-05-09,0.7263822257807298,0.8682533377009947
2018,2018-05-10,0.8155838712889787,0.8606708184454807
2018,2018-05-11,0.2486488079805782,0.8510949010480178
2018,2018-05-12,0.8731182908051068,0.8615242321959027
2018,2018-05-13,0.5609062704213442,0.8460932474583521
2018,2018-05-14,1.1542773614589754,0.8889692830015445
2018,2018-05-15,0.8523695966669009,0.8565975128705408
2018,2018-05-16,0.6414750363847644,0.8539890548430259
